Director,Rating
2970868,7.1
2970984,6.7
2971905,7.6
2974925,5.7
2975592,7.1
2976314,6.2
2977258,7.8
2978217,6.6
2978977,5.5
2983198,4.4
2986723,6.35
2986839,5.2
2987301,4.3
2987437,7.8
2993476,6.35
2996629,7.8
2997176,6.9
3003655,6.0
3003692,6.87
3004889,7.1
3008106,5.3
3011627,5.6
3012076,4.7
3013168,7.7
3014970,5.4
3016213,5.1
3017144,7.7
3019977,5.6
3020311,9.1
3020814,6.55
3021496,6.4
3021813,5.55
3024367,4.5
3025014,7.1
3027679,5.9
3028671,6.23
3033469,5.85
3034523,6.7
3034800,6.5
3037698,4.6
3039605,8.0
3041973,5.6
3042330,6.3
3043481,2.5
3045059,3.0
3045194,6.77
3046416,6.1
3046996,7.7
3049025,6.3
3051360,5.63
3053080,6.27
3055989,7.0
3056600,4.3
3058095,7.1
3058289,4.1
3058329,5.6
3059710,6.4
3060740,4.9
3063125,5.55
3063572,6.9
3067248,5.9
3068362,6.8
3068381,6.1
3073347,6.0
3074668,6.6
3074846,7.6
3076206,7.2
3079641,6.8
3079701,6.8
3082881,7.5
3084950,6.8
3086554,6.4
3089139,6.5
3089150,4.6
3095261,4.1
3095642,7.8
3095726,8.1
3095864,6.6
3096940,5.9
3099275,7.0
3100197,6.4
3100532,5.8
3101675,2.6
3102734,4.33
3103786,8.0
3104786,5.9
3104797,6.4
3105116,7.3
3105879,4.1
3106924,8.6
3107184,6.13
3107562,6.6
3108124,7.28
3108967,2.8
3111212,7.6
3111315,4.5
3113972,6.6
3118344,8.5
3121561,7.2
3123064,4.8
3123974,6.35
3125301,7.2
3127712,5.0
3129638,6.0
3131695,5.65
3139472,6.4
3139561,6.6
3140125,6.3
3141434,6.1
3143754,6.0
3144118,7.3
3144645,5.1
3147071,5.2
3150286,7.4
3151130,6.8
3153279,7.75
3153357,5.4
3155860,8.5
3157796,8.2
3159185,6.8
3159694,7.3
3162285,5.9
3163479,5.7
3163803,5.9
3165649,6.4
3170140,7.0
3171864,7.1
3171981,6.0
3172399,6.1
3172589,5.9
3172638,4.8
3172708,5.6
3172874,3.5
3173093,7.9
3173148,6.7
3173666,7.53
3173923,6.75
3174259,6.6
3174492,9.0
3174573,6.7
3174661,7.25
3175139,6.0
3175150,7.4
3175235,7.0
3175727,6.4
3175775,7.5
3176035,5.6
3176385,6.7
3176480,7.2
3176493,4.8
3176562,6.4
3176640,8.0
3176647,5.1
3177139,3.5
3177414,6.9
3177496,7.95
3178308,5.0
3178347,9.0
3178358,6.5
3178649,3.4
3178795,8.0
3179279,4.05
3179312,4.6
3179528,6.6
3179633,5.27
3179801,7.1
3179917,6.9
3180108,7.8
3180152,7.4
3180506,7.4
3180615,4.4
3180756,7.3
3180906,8.0
3181071,3.7
3181297,7.9
3181382,7.8
3181668,7.2
3182089,5.2
3182102,6.8
3182295,7.1
3182317,6.4
3182338,8.4
3182659,6.7
3182729,6.7
3182758,6.6
3182801,8.0
3182963,6.8
3183600,5.5
3184045,3.7
3184324,7.7
3184334,8.1
3184521,7.55
3184811,8.6
3184851,7.4
3185010,5.9
3185438,7.4
3185816,5.47
3186101,7.6
3186106,5.3
3186196,1.6
3186484,6.9
3187266,4.6
3187738,6.0
3187932,5.9
3188140,6.3
3188217,6.1
3188724,7.4
3189052,7.6
3189063,8.1
3189228,6.7
3189269,3.5
3189285,7.0
3189405,5.8
3189568,9.0
3189810,3.3
3190158,7.8
3190171,6.75
3191181,7.4
3191559,6.0
3192294,5.1
3192345,8.5
3192821,4.4
3193037,5.7
3193306,6.4
3193402,4.6
3193664,5.3
3193783,5.5
3193851,6.9
3194221,4.2
3194615,4.5
3194821,5.8
3195123,4.4
3195729,5.9
3195990,6.0
3196318,6.4
3197152,4.8
3197266,7.55
3197665,7.4
3197798,3.9
3197804,6.8
3197865,6.3
3198475,7.5
3198585,8.0
3199270,5.6
3199353,7.1
3199360,6.5
3199563,7.1
3199627,7.9
3199756,7.9
3199831,3.8
3199964,6.25
3200240,5.0
3200286,7.8
3200644,8.4
3200864,5.3
3201134,6.3
3201479,7.1
3202038,3.2
3202087,4.4
3202407,5.1
3202441,6.3
3202639,7.8
3202668,7.5
3202672,4.5
3202726,8.6
3202991,5.7
3203139,6.5
3203450,8.4
3203479,4.5
3203692,7.6
3203769,7.0
3203814,7.6
3204809,5.9
3204814,4.7
3204819,7.1
3204970,6.4
3204999,6.0
3205036,1.8
3205338,7.6
3205563,7.2
3206336,5.6
3206604,5.8
3206715,7.1
3206897,6.4
3207121,8.1
3207149,6.9
3207244,7.3
3207434,6.6
3207553,7.3
3207984,7.8
3208059,7.7
3208351,6.1
3208840,8.8
3209445,4.7
3209873,7.0
3210617,6.2
3211198,5.8
3211250,7.5
3211435,6.4
3211494,5.5
3211566,7.3
3212083,6.4
3212125,7.9
3212190,7.7
3212256,8.3
3212295,4.9
3212495,7.2
3212573,7.5
3212791,6.8
3212806,5.2
3212919,8.4
3213057,6.9
3213481,5.4
3213568,7.3
3213643,6.6
3213730,7.6
3213743,6.2
3214012,6.8
3214014,5.5
3214068,8.2
3214083,6.6
3214222,3.8
3214344,6.4
3214507,8.8
3214575,4.6
3214605,6.0
3214614,7.6
3214923,6.8
3214941,5.6
3215113,6.3
3215260,5.2
3215305,5.2
3215651,7.2
3215805,6.6
3215839,6.1
3215893,4.0
3216122,4.8
3216541,5.0
3216797,5.0
3216866,7.5
3216943,6.8
3216989,7.6
3217183,4.6
3217733,5.35
3217751,7.1
3217829,5.8
3218206,7.5
3218473,5.6
3218665,5.0
3219199,3.3
3219581,3.2
3219890,7.2
3220696,7.8
3220716,6.8
3220958,4.8
3221287,8.7
3221364,7.2
3221686,7.4
3221735,5.4
3221996,5.7
3222132,7.7
3222260,7.0
3222500,6.9
3222919,8.7
3223124,3.1
3223625,6.7
3223680,5.9
3223963,5.2
3223980,8.8
3223992,6.2
3224090,7.5
3224128,6.0
3224229,3.3
3224600,4.2
3224679,5.2
3225135,5.75
3225179,6.4
3225995,6.9
3226197,7.15
3226223,5.7
3226408,8.0
3226446,6.6
3226900,6.7
3227128,4.8
3227346,6.2
3227670,6.5
3227680,6.3
3227704,6.3
3227712,8.0
3227967,6.8
3228100,7.4
3228128,7.4
3228289,6.3
3228476,6.5
3228495,6.5
3228795,5.6
3228869,6.5
3229075,6.9
3229182,6.4
3229200,5.8
3229570,7.9
3229702,7.5
3229872,7.1
3229921,5.6
3230171,3.25
3230435,6.8
3230590,5.4
3230817,4.7
3230828,4.4
3230953,6.3
3231005,2.7
3231006,6.2
3231069,6.9
3231276,6.15
3231513,5.3
3231605,7.5
3231615,7.1
3231766,6.6
3231984,5.1
3231988,7.6
3232165,5.4
3232271,3.3
3232429,6.3
3232861,6.3
3232960,8.3
3233075,5.6
3233164,6.4
3233890,7.2
3233903,5.1
3233959,3.3
3234284,6.3
3234438,7.7
3234449,7.1
3234524,5.6
3234616,6.0
3234982,5.9
3235945,7.4
3236243,6.0
3236308,7.4
3236393,4.7
3236632,7.8
3236999,6.8
3237274,7.8
3237449,5.5
3237516,7.5
3237684,5.9
3237685,8.7
3238032,5.5
3238474,6.6
3238496,5.2
3238594,7.2
3238885,7.4
3238912,7.5
3238967,6.5
3239315,5.1
3239450,4.8
3239648,7.4
3239863,7.7
3240089,5.2
3240119,6.7
3240295,6.8
3240338,5.9
3240718,3.3
3241352,7.1
3241391,8.3
3241576,6.77
3241902,5.8
3242620,5.8
3242848,5.7
3243222,8.2
3243355,7.4
3243455,7.8
3243529,6.0
3243585,7.0
3243649,3.4
3244039,5.8
3244242,4.0
3244394,7.3
3244460,8.9
3244703,6.2
3245497,5.9
3245786,8.7
3245918,5.9
3246035,7.7
3246100,7.0
3246263,8.3
3246369,6.8
3246440,7.2
3246444,7.2
3246561,5.6
3246597,7.15
3246851,6.8
3247078,7.7
3247298,5.5
3247338,6.65
3247360,5.3
3247364,7.15
3247487,7.0
3247565,7.9
3247622,7.2
3247674,7.5
3247737,4.15
3247798,8.2
3248533,4.0
3248764,6.7
3249150,8.4
3249239,7.2
3249307,3.1
3249313,8.6
3249475,7.4
3249546,6.3
3249754,7.2
3249804,7.3
3250045,5.8
3250191,7.2
3250226,7.0
3250322,3.1
3250896,5.6
3251034,4.0
3251425,5.2
3251471,5.9
3251636,7.7
3251653,4.8
3251954,8.2
3252009,6.0
3252064,7.7
3252316,7.65
3252389,7.6
3252603,7.4
3253231,5.94
3253479,5.4
3253506,6.4
3253507,6.9
3253627,3.1
3253750,3.6
3253793,8.0
3253814,4.8
3253999,2.3
3254093,6.3
3254266,2.0
3254382,6.2
3254433,6.8
3254450,6.3
3254693,8.5
3254878,6.3
3255408,7.4
3255436,5.5
3256280,3.8
3256300,6.3
3256346,8.1
3256597,5.1
3256920,5.8
3257073,6.6
3257325,6.75
3257410,7.8
3257812,7.9
3257901,7.9
3258126,6.1
3258154,6.3
3258500,5.9
3258720,7.0
3259208,6.1
3259276,6.3
3259621,5.9
3259711,4.7
3259738,6.7
3259909,7.5
3260017,8.8
3260329,4.4
3260363,8.0
3260431,4.0
3260493,4.9
3260653,5.6
3260880,6.8
3261054,5.0
3261248,5.3
3261418,3.3
3261464,4.6
3262180,7.3
3262387,5.6
3262537,2.6
3262580,6.7
3262744,3.1
3262825,3.9
3262878,7.1
3262891,6.1
3263108,6.7
3263246,7.85
3263325,7.1
3263428,2.6
3263639,3.9
3264039,6.0
3264546,8.1
3265673,5.6
3265928,7.1
3265981,6.8
3266389,6.8
3266486,6.3
3266779,5.1
3266791,7.5
3266830,7.1
3267222,8.4
3267280,6.4
3267353,6.6
3267459,6.2
3267494,8.5
3267595,5.45
3267843,7.7
3267992,5.0
3268129,7.3
3268176,6.5
3268247,6.4
3268360,8.9
3268480,6.6
3268497,7.4
3268634,4.45
3269014,4.5
3269281,4.3
3269474,8.4
3269493,6.4
3269550,2.5
3269778,7.75
3269799,3.5
3270014,5.9
3270048,7.0
3270082,7.2
3270111,8.35
3270419,7.8
3270948,7.3
3271020,7.5
3271129,4.7
3271201,5.7
3271476,4.1
3271588,6.7
3271682,8.2
3271855,4.9
3272166,5.0
3272224,7.0
3272281,6.4
3272757,7.5
3272925,7.2
3273072,8.5
3273154,4.6
3273475,3.9
3273674,6.9
3273899,7.7
3273941,5.7
3274000,5.7
3274303,2.6
3274391,5.3
3274468,7.4
3274531,7.6
3275206,5.4
3275344,6.0
3275668,7.8
3275986,6.1
3276095,7.7
3276269,7.9
3276347,5.9
3276550,7.4
3277023,7.6
3277027,8.5
3277118,5.8
3277279,7.7
3277473,7.8
3277920,5.2
3277938,6.5
3277978,5.3
3278022,6.8
3278100,5.8
3278109,7.8
3278268,7.5
3278306,7.2
3278587,4.5
3278743,6.1
3279309,5.9
3279379,7.15
3280091,6.4
3280165,6.7
3280334,6.0
3280455,6.5
3280503,9.1
3280659,5.8
3280697,7.07
3280811,6.7
3281232,8.5
3281316,7.9
3281460,7.5
3281634,5.3
3282154,4.6
3282281,5.9
3283100,6.3
3283114,7.1
3283307,6.85
3283494,5.1
3283535,5.7
3283555,3.5
3283589,4.2
3283743,6.7
3283879,7.3
3283944,7.4
3283977,7.7
3284269,6.1
3284331,4.7
3284359,6.8
3284564,8.3
3284584,4.4
3284727,6.8
3284820,6.0
3285314,5.4
3285527,7.2
3285662,6.1
3285765,5.9
3285836,3.6
3285878,6.6
3285960,8.7
3285973,7.4
3286065,7.15
3286311,6.3
3286451,3.7
3286515,5.9
3286565,6.5
3286853,8.0
3286933,7.4
3287258,3.6
3287303,7.6
3287336,3.1
3287667,6.0
3287757,7.2
3287841,7.0
3288368,4.95
3288373,6.1
3288585,4.4
3288974,6.0
3289142,5.7
3289233,2.7
3289802,7.1
3289869,7.5
3290122,7.3
3290414,6.6
3290709,3.2
3290860,6.5
3291075,4.3
3291177,8.0
3291222,6.3
3291330,6.2
3291430,8.2
3291492,5.0
3291683,8.7
3291694,8.4
3291733,6.8
3291825,6.1
3292174,5.9
3292206,7.9
3292212,5.4
3292233,4.4
3292282,4.9
3292351,4.5
3292358,5.3
3292434,6.7
3292820,7.4
3293211,6.57
3293857,7.9
3294113,5.55
3294119,7.0
3294165,5.3
3294438,6.6
3294454,5.15
3294565,8.9
3294582,7.0
3294678,4.0
3294722,6.8
3294725,7.2
3294756,5.7
3295272,7.2
3295323,5.3
3295523,6.8
3295772,5.6
3295898,7.4
3296430,7.0
3296462,6.3
3296514,6.1
3296622,7.6
3297006,6.4
3297076,7.9
3297129,5.6
3297199,5.7
3297220,6.4
3297520,7.6
3297558,6.6
3297668,5.9
3297720,4.7
3297816,5.1
3298321,7.6
3298337,4.8
3298566,6.2
3298587,7.2
3298628,6.5
3298710,5.4
3299176,7.1
3299341,6.9
3299625,3.9
3299630,7.65
3299796,7.4
3299831,7.9
3299986,7.9
3300051,7.5
3300969,7.0
3300971,6.1
3301061,7.5
3301427,7.3
3301574,5.5
3302067,8.1
3302089,5.7
3302408,6.8
3302526,6.3
3302794,8.0
3302900,8.2
3302967,3.1
3303111,4.9
3303174,5.2
3303809,7.34
3303835,3.9
3303848,7.4
3303919,5.0
3304401,5.6
3304712,5.0
3304745,7.0
3304830,4.0
3304960,6.3
3305681,5.5
3306344,7.6
3306426,4.9
3306628,4.5
3306715,6.9
3307149,7.5
3307314,6.6
3307979,5.2
3308115,7.3
3308328,6.05
3308329,6.05
3308377,7.2
3308859,6.3
3308996,7.85
3309105,5.45
3309470,5.7
3309626,5.8
3309750,4.0
3310570,6.9
3310608,7.3
3310609,4.5
3310711,6.5
3311222,2.3
3311461,5.0
3311538,7.9
3311777,7.5
3311876,6.7
3311967,7.4
3311994,6.5
3312360,5.2
3312426,7.8
3313437,7.2
3313562,6.5
3313579,6.1
3314107,7.0
3314233,6.3
3314260,6.8
3314275,5.1
3314286,7.0
3314657,3.4
3314725,2.8
3315165,5.6
3315382,5.6
3315393,5.1
3315572,6.93
3315818,8.4
3316051,6.6
3316058,8.0
3316195,3.8
3316561,6.7
3316697,7.65
3316723,9.1
3316771,7.22
3316997,7.4
3317251,7.4
3317379,4.4
3317451,6.8
3318441,6.8
3318873,6.6
3319070,8.2
3319279,5.9
3319333,5.1
3319437,7.8
3319448,7.7
3319743,4.1
3319780,7.5
3319809,7.2
3319993,6.1
3320137,4.4
3320178,7.7
3320474,7.8
3320839,7.3
3321062,8.7
3321109,7.95
3321435,7.1
3321973,8.3
3322370,5.0
3322574,6.8
3322599,6.2
3322649,5.0
3322726,7.0
3322871,5.1
3322963,6.3
3323151,7.7
3323551,8.4
3323611,7.5
3324135,6.7
3325010,8.1
3325062,6.6
3325079,7.5
3325492,8.0
3325611,6.0
3325621,3.5
3325719,7.7
3325809,8.1
3326034,7.6
3326850,7.1
3327755,7.5
3327835,8.5
3328191,5.5
3328209,6.2
3328476,7.45
3328721,7.2
3329682,8.2
3329770,5.8
3329780,8.5
3329987,6.5
3330094,6.0
3330154,4.5
3330920,7.2
3330929,6.9
3330968,7.0
3331095,8.5
3331351,4.2
3331506,8.2
3331507,7.0
3331529,5.5
3331738,6.4
3331787,8.0
3331822,6.0
3332088,5.7
3332155,7.0
3332228,7.2
3332288,6.0
3332457,4.7
3332520,4.8
3333814,5.1
3334379,6.3
3335032,4.4
3335477,5.6
3335709,6.3
3336026,6.4
3336885,3.1
3337517,4.3
3338864,6.6
3339669,6.1
3340146,8.1
3342040,7.7
3344253,4.15
3344431,5.9
3348186,7.45
3349346,6.0
3349646,6.2
3352162,6.0
3352649,7.1
3355485,5.6
3356869,5.3
3362008,6.4
3362174,5.9
3362530,7.7
3363581,5.9
3363880,7.4
3365399,2.9
3367657,7.05
3369371,6.7
3369986,6.6
3371219,4.5
3371243,4.92
3371249,7.7
3372372,7.2
3372710,6.6
3372960,4.4
3374777,7.2
3375078,4.35
3375593,5.8
3377031,5.6
3378371,7.4
3379969,7.3
3382901,3.7
3386459,4.1
3387804,6.3
3388302,3.4
3389829,9.0
3391648,6.8
3394054,6.5
3394843,7.2
3395847,4.4
3396701,5.6
3396837,4.9
3397633,6.7
3398461,6.3
3400661,7.5
3401436,7.2
3402324,6.7
3402831,6.9
3404660,6.9
3409038,7.0
3409318,5.95
3410865,4.5
3412266,7.0
3412563,6.15
3414453,5.2
3416019,5.3
3416644,8.3
3416688,5.4
3418576,3.5
3418686,7.4
3419315,6.0
3419699,5.2
3420585,4.7
3421737,3.3
3421997,7.3
3426463,6.1
3429569,3.6
3434886,5.1
3437367,6.9
3440796,7.1
3440934,4.3
3442130,6.3
3442176,6.7
3442307,6.7
3450335,7.8
3453832,7.2
3461390,2.1
3467807,6.9
3469963,5.2
3474398,7.1
3479824,7.6
3484155,2.8
3485817,7.8
3488617,6.1
3489033,2.4
3489041,7.1
3489057,6.9
3489126,5.1
3489141,4.4
3489144,7.7
3489147,5.7
3489150,5.2
3489154,4.45
3489401,4.5
3489437,4.2
3489511,6.6
3489513,6.7
3489539,5.3
3489603,3.8
3489659,6.3
3489664,7.1
3489699,7.0
3489746,5.1
3489821,4.2
3489896,5.4
3489947,6.1
3489995,7.4
3490001,5.3
3490019,5.6
3490033,4.4
3490060,5.7
3490098,6.5
3490101,5.8
3490127,7.3
3490245,7.7
3490310,6.1
3490328,5.9
3490437,6.2
3490463,7.0
3490472,7.85
3490560,7.7
3490580,6.0
3490593,6.3
3490625,4.2
3490684,5.6
3490756,8.4
3490935,6.8
3490980,4.35
3490985,1.9
3491026,3.1
3491127,6.7
3491429,7.8
3491497,3.5
3491521,4.6
3491522,7.8
3491527,6.9
3491656,4.2
3491780,6.8
3491831,7.1
3491869,6.0
3491972,6.05
3492055,8.0
3492184,5.73
3492198,5.5
3492222,6.9
3492276,7.3
3492292,4.6
3492373,7.0
3492426,3.9
3492448,5.2
3492537,7.3
3492585,6.2
3492709,4.2
3492739,7.4
3492807,7.9
3492810,4.6
3492828,7.4
3492835,6.1
3492891,7.1
3492894,7.2
3492938,7.2
3492946,5.8
3492955,7.9
3492979,6.8
3492992,6.3
3493055,6.7
3493181,5.7
3493211,5.7
3493215,8.3
3493222,6.6
3493235,7.6
3493262,4.2
3493327,6.4
3493433,7.0
3493439,8.0
3493451,7.7
3493503,7.7
3493531,6.95
3493692,4.8
3493833,7.2
3493892,6.9
3493909,6.9
3494134,6.8
3494285,6.2
3494339,7.1
3494440,6.35
3494442,7.65
3494526,3.1
3494655,3.7
3494678,1.3
3494743,7.9
3494827,5.0
3494909,7.9
3494945,8.7
3494955,7.0
3495115,7.6
3495131,6.0
3495175,5.7
3495176,5.2
3495212,5.7
3495270,7.4
3495374,3.7
3495466,7.3
3495534,3.1
3495586,7.8
3495591,5.6
3495654,3.3
3495706,7.7
3495757,5.2
3495763,8.2
3495803,3.5
3495934,6.4
3496039,5.8
3496091,6.9
3496128,6.3
3496155,4.6
3496216,6.45
3496223,5.4
3496270,7.7
3496333,4.0
3496437,6.0
3496446,7.2
3496480,7.4
3496492,1.8
3496626,5.8
3496640,6.6
3496862,7.2
3497006,5.3
3497023,6.1
3497186,7.2
3497254,6.7
3497283,5.0
3497293,6.5
3497299,7.9
3497301,5.6
3497320,5.0
3497363,6.8
3497439,6.2
3497631,5.1
3497633,4.2
3497723,5.0
3497734,5.2
3497735,6.3
3497764,5.5
3497786,7.87
3497898,5.1
3497909,6.1
3497965,7.8
3498039,5.9
3498163,5.4
3498267,6.0
3498417,5.9
3498520,6.7
3498540,5.1
3498599,6.17
3498609,5.1
3498659,4.5
3498665,3.6
3498751,8.7
3498795,6.9
3498852,5.8
3498898,6.45
3498910,5.0
3498923,6.2
3499267,7.6
3499318,7.0
3499385,6.2
3499469,5.5
3499633,5.9
3499637,5.6
3499652,6.6
3499665,3.7
3499680,7.7
3500023,5.8
3500040,6.8
3500152,5.1
3500185,8.5
3500254,5.6
3500407,5.9
3500484,5.9
3500540,5.3
3500559,6.47
3500701,6.1
3500860,4.2
3500869,7.8
3500925,5.7
3500951,6.57
3501025,6.9
3501031,7.4
3501187,6.25
3501206,5.3
3501214,8.7
3501268,6.2
3501289,4.1
3501392,6.3
3501610,7.4
3501622,4.6
3501639,4.5
3501686,7.3
3501802,8.1
3501830,7.0
3501833,7.1
3501836,6.6
3501888,5.9
3502042,5.1
3502079,6.9
3502099,7.6
3502202,4.9
3502239,5.5
3502281,7.6
3502318,6.2
3502335,6.1
3502354,4.0
3502380,7.8
3502425,7.1
3502461,4.6
3502468,3.45
3502470,6.85
3502542,6.0
3502656,7.0
3502783,6.9
3502814,6.7
3502913,7.05
3502952,7.0
3503152,8.0
3503240,6.1
3503245,7.4
3503250,4.6
3503261,4.3
3503286,5.8
3503319,6.2
3503555,5.7
3503562,4.2
3503636,4.6
3503637,3.4
3503671,4.35
3503815,7.3
3503832,4.8
3504052,3.1
3504172,6.5
3504204,7.7
3504217,5.0
3504226,5.8
3504248,3.6
3504292,7.3
3504531,6.1
3504707,7.3
3504744,5.3
3504767,6.55
3504907,7.3
3504918,7.2
3504964,6.9
3504981,4.2
3505051,4.6
3505069,6.8
3505102,7.7
3505142,7.6
3505212,6.4
3505311,6.8
3505328,7.1
3505329,4.3
3505428,4.5
3505474,7.2
3505475,1.7
3505513,8.0
3505518,8.0
3505567,7.8
3505596,6.8
3505597,6.8
3505722,6.5
3505826,5.0
3505852,4.4
3505933,7.7
3506039,6.9
3506065,4.5
3506105,5.5
3506152,6.6
3506265,6.5
3506307,7.1
3506339,8.1
3506463,6.9
3506505,7.3
3506571,7.3
3506578,7.4
3506591,5.95
3506642,7.2
3506652,3.7
3506694,7.8
3506836,4.25
3506952,8.2
3507059,4.8
3507101,5.1
3507217,5.9
3507344,4.2
3507368,6.16
3507374,5.1
3507452,5.8
3507481,2.4
3507545,6.8
3507560,5.6
3507624,5.8
3507745,3.2
3507762,7.15
3507872,5.2
3507874,5.4
3508088,5.6
3508179,8.1
3508295,6.5
3508392,4.6
3508425,7.0
3508476,4.9
3508524,5.4
3508929,5.0
3508946,5.1
3508971,7.5
3509000,7.17
3509120,6.8
3509136,5.9
3509244,7.7
3509301,7.7
3509433,3.8
3509496,6.3
3509572,7.2
3509663,7.9
3509696,5.4
3509744,4.5
3509824,6.2
3509846,5.4
3509866,6.6
3509905,5.7
3509991,5.5
3510073,5.5
3510194,6.3
3510196,2.7
3510316,6.6
3510402,6.8
3510492,6.1
3510620,7.2
3510631,7.7
3510632,6.0
3510682,7.8
3510810,6.9
3510828,6.3
3511012,7.4
3511071,2.1
3511115,5.9
3511174,5.5
3511277,7.8
3511280,6.2
3511415,6.2
3511477,6.2
3511503,7.5
3511543,7.65
3511637,4.8
3511749,3.2
3512082,8.2
3512183,5.63
3512232,7.1
3512332,6.9
3512348,4.5
3512424,4.55
3512435,6.7
3512613,5.0
3512652,4.5
3512788,6.61
3512922,4.8
3513090,6.1
3513141,5.9
3513183,3.5
3513335,5.75
3513353,6.0
3513429,3.3
3513465,5.4
3513504,4.5
3513531,7.3
3513679,6.9
3513957,6.0
3514018,3.9
3514250,7.7
3514272,7.3
3514286,6.1
3514324,6.6
3514333,6.0
3514436,5.5
3514455,6.7
3514468,4.2
3514496,4.9
3514566,6.8
3514579,6.7
3514601,5.5
3514900,5.3
3514903,6.3
3514960,5.9
3515072,6.5
3515157,4.5
3515172,5.73
3515183,8.0
3515217,7.5
3515267,9.0
3515289,7.7
3515325,7.9
3515336,7.5
3515347,5.9
3515381,7.2
3515419,5.5
3515433,6.7
3515446,6.4
3515485,7.2
3515507,7.0
3515565,6.6
3515581,7.3
3515593,4.9
3515784,6.1
3515965,7.8
3516025,9.1
3516128,6.2
3516182,5.85
3516269,4.4
3516339,6.8
3516382,6.3
3516543,6.5
3516559,5.9
3516594,4.4
3516613,5.4
3516654,4.25
3516680,7.3
3516739,6.9
3516752,5.6
3516757,4.7
3516799,8.1
3516870,5.2
3516892,5.1
3516905,5.4
3516928,6.5
3517030,7.0
3517134,7.53
3517264,5.9
3517295,7.2
3517370,4.8
3517551,7.5
3517639,7.5
3517752,8.7
3517770,6.0
3517841,4.9
3517843,6.7
3517927,7.0
3517928,7.6
3518017,6.7
3518061,6.7
3518068,3.8
3518293,5.0
3518314,6.4
3518548,4.1
3518819,5.7
3518855,5.4
3519036,6.3
3519136,7.1
3519162,4.7
3519387,3.4
3519459,5.3
3519504,5.9
3519555,5.17
3519610,6.1
3519636,7.3
3519648,5.6
3519874,4.9
3519879,4.9
3519973,6.6
3520132,4.2
3520135,5.8
3520156,5.7
3520375,3.1
3520470,5.5
3520477,6.3
3520491,6.8
3520511,6.8
3520663,6.2
3520720,6.0
3520733,4.5
3520773,3.9
3520776,7.2
3520991,5.7
3520997,6.9
3521234,6.8
3521272,4.3
3521328,5.5
3521344,6.7
3521385,5.0
3521391,5.2
3521402,6.5
3521633,5.6
3521649,3.0
3521768,4.2
3521782,3.8
3521791,6.1
3521996,6.4
3522008,5.0
3522015,4.6
3522133,6.3
3522363,7.2
3522381,5.3
3522387,8.0
3522530,6.2
3522605,5.67
3522841,4.3
3523097,5.5
3523153,7.6
3523229,5.7
3523379,6.5
3523419,7.2
3523468,7.3
3523482,7.2
3523499,3.0
3523577,7.6
3523654,7.7
3523761,4.2
3524008,7.2
3524053,6.5
3524158,4.0
3524247,6.3
3524515,5.5
3524556,6.9
3524571,7.6
3524788,7.1
3524797,6.65
3524798,6.5
3524844,4.7
3524866,6.8
3524899,5.3
3524903,6.3
3525025,4.0
3525116,6.1
3525256,6.7
3525281,4.5
3525491,6.3
3525508,5.9
3525736,5.35
3525752,2.7
3525754,6.7
3525759,6.1
3525781,5.3
3525810,7.3
3525812,6.2
3525850,6.2
3525865,6.2
3525890,6.4
3525950,5.9
3525976,5.4
3526143,6.4
3526168,4.2
3526172,8.0
3526184,7.7
3526217,4.6
3526284,5.8
3526364,2.4
3526397,7.2
3526400,6.3
3526420,7.5
3526560,7.2
3526702,7.25
3526765,7.0
3526859,4.7
3526985,6.0
3527095,7.9
3527108,6.9
3527196,7.5
3527440,7.9
3527538,7.3
3527701,7.3
3527794,3.9
3527824,7.0
3527829,7.6
3527899,4.6
3527963,3.7
3527993,4.0
3528029,7.7
3528097,7.35
3528396,8.2
3528450,4.6
3528481,8.6
3528503,7.1
3528563,6.9
3528594,6.8
3528716,7.0
3528768,6.6
3528782,5.1
3528806,5.6
3528815,5.6
3528834,6.2
3528846,5.7
3528951,4.3
3529022,4.4
3529065,6.5
3529084,3.0
3529210,6.5
3529250,5.3
3529288,6.8
3529314,6.8
3529399,8.0
3529673,6.8
3529763,5.8
3529867,6.1
3529884,6.9
3529901,4.1
3529913,7.73
3530154,7.1
3530208,3.3
3530215,7.4
3530238,4.8
3530305,5.6
3530306,4.7
3530335,5.0
3530430,4.9
3530468,3.7
3530475,7.3
3530489,5.8
3530518,4.9
3530535,7.7
3530536,5.4
3530601,7.6
3530667,4.1
3530722,5.6
3530723,5.6
3530735,5.4
3530828,5.7
3530878,7.1
3530939,4.6
3530941,3.8
3530987,4.4
3531004,6.6
3531111,6.8
3531303,6.7
3531343,8.5
3531414,8.6
3531454,6.6
3531590,5.2
3531627,7.1
3531673,5.0
3531734,5.3
3531751,5.9
3531756,8.6
3531826,3.7
3531988,5.8
3532100,5.9
3532147,3.5
3532173,6.3
3532393,7.1
3532485,7.1
3532526,5.8
3532544,6.6
3532670,7.1
3532695,4.7
3532710,4.2
3532806,6.4
3532914,5.7
3532980,5.8
3533055,3.4
3533168,5.2
3533398,7.3
3533464,5.6
3533501,4.2
3533520,4.6
3533531,8.2
3533625,7.4
3533807,4.3
3533819,7.6
3533881,7.13
3533883,4.9
3533951,6.8
3533992,8.7
3534050,2.5
3534132,7.1
3534196,5.5
3534242,7.0
3534248,6.1
3534268,4.0
3534269,5.4
3534273,4.2
3534344,3.5
3534349,8.0
3534416,6.1
3534475,3.5
