Actor,Rating
543822,5.8
543889,6.0
543896,7.2
543898,3.7
543909,3.2
543915,5.95
543916,6.4
543919,4.7
543925,7.5
543927,7.5
543949,6.3
543962,6.8
543966,5.6
543991,3.6
543999,6.2
544009,5.9
544014,6.95
544015,6.42
544032,5.4
544037,6.6
544051,6.2
544070,8.3
544072,6.8
544088,7.4
544091,5.7
544112,6.85
544131,7.2
544145,4.4
544148,6.4
544152,7.0
544158,7.04
544169,7.4
544171,6.8
544185,6.69
544205,5.0
544215,7.7
544228,7.0
544229,6.35
544230,3.4
544233,7.0
544273,3.1
544289,7.75
544301,7.4
544308,6.8
544313,6.1
544317,6.7
544331,7.2
544353,7.7
544355,7.7
544360,6.9
544370,6.5
544373,6.45
544403,8.2
544407,6.36
544410,6.9
544413,5.6
544434,6.46
544443,5.4
544444,5.9
544452,7.8
544463,6.1
544495,4.3
544505,7.8
544515,7.8
544522,6.6
544537,4.6
544540,6.45
544543,7.09
544597,6.5
544602,6.22
544607,6.9
544613,7.53
544628,7.18
544652,6.6
544654,6.6
544666,6.7
544670,6.76
544671,5.3
544689,5.7
544692,7.8
544700,7.0
544706,6.2
544707,4.9
544715,7.2
544735,4.8
544739,4.7
544740,5.6
544742,7.9
544743,7.3
544752,6.0
544767,6.4
544778,8.5
544786,6.28
544798,5.9
544800,6.4
544809,8.7
544810,4.93
544819,5.6
544836,7.0
544845,5.8
544853,3.6
544868,4.57
544877,5.9
544878,6.8
544879,5.4
544886,6.25
544896,5.4
544907,7.4
544916,4.2
544924,6.4
544929,6.83
544934,5.0
544938,5.4
544957,6.11
544958,7.4
544999,6.26
545013,7.5
545018,8.4
545019,6.5
545030,4.7
545038,7.5
545053,4.2
545054,6.3
545058,6.85
545073,5.95
545074,7.1
545088,4.7
545090,7.28
545092,7.4
545102,6.7
545103,4.6
545133,4.2
545148,6.5
545157,5.9
545188,6.6
545199,5.5
545213,6.0
545236,7.1
545251,5.3
545255,6.8
545256,6.37
545269,6.9
545270,6.3
545277,7.6
545286,6.6
545293,6.8
545300,7.25
545301,5.3
545305,8.2
545306,8.6
545307,7.2
545314,6.33
545318,7.25
545332,5.7
545350,6.7
545353,2.9
545354,6.5
545357,5.0
545365,7.5
545370,5.53
545372,8.0
545377,6.3
545393,6.05
545394,6.97
545398,4.4
545406,6.05
545407,4.0
545428,5.0
545433,5.5
545434,6.45
545442,7.3
545443,6.5
545478,5.3
545480,3.7
545483,3.5
545486,6.7
545493,5.0
545497,7.0
545507,6.6
545518,6.58
545532,6.6
545540,3.7
545541,5.5
545558,5.2
545570,4.7
545581,6.9
545596,6.47
545602,4.6
545611,5.8
545630,8.3
545643,5.0
545669,6.9
545673,5.92
545674,3.8
545700,5.65
545710,4.15
545714,5.1
545717,4.9
545721,6.3
545735,6.6
545744,6.8
545755,5.2
545764,7.7
545770,5.9
545771,6.1
545773,6.9
545778,5.6
545787,6.47
545811,4.5
545827,6.9
545846,5.6
545850,6.6
545858,5.8
545864,5.5
545867,6.0
545878,6.7
545885,5.3
545894,5.3
545907,7.6
545909,6.4
545910,6.4
545913,7.0
545915,6.45
545941,6.7
545946,5.2
545978,7.3
546003,6.7
546009,5.8
546020,7.1
546051,6.9
546069,5.4
546074,5.9
546086,7.3
546097,4.7
546110,5.5
546111,6.8
546142,5.85
546144,3.8
546156,7.0
546158,7.0
546174,4.2
546179,4.7
546187,5.5
546192,6.05
546195,2.3
546198,6.66
546216,7.4
546220,6.55
546226,7.1
546238,7.2
546255,4.6
546262,5.05
546277,6.76
546280,7.7
546284,7.5
546291,6.45
546292,6.0
546321,8.1
546339,4.6
546342,6.3
546355,7.3
546367,6.2
546369,4.4
546382,6.23
546389,4.2
546397,6.0
546399,7.8
546400,5.45
546408,6.6
546417,6.55
546420,6.3
546427,5.25
546435,6.6
546438,5.8
546441,5.9
546444,6.4
546453,5.7
546458,6.1
546459,6.8
546460,7.2
546462,7.5
546473,6.45
546488,4.52
546499,7.4
546505,3.9
546552,5.5
546566,6.75
546570,7.0
546574,7.2
546596,4.9
546612,4.1
546613,8.3
546616,7.9
546622,6.5
546623,6.7
546624,5.9
546631,6.6
546657,5.8
546661,4.63
546672,7.4
546703,6.8
546718,7.4
546725,6.52
546728,5.7
546729,5.7
546746,5.4
546748,6.7
546760,8.1
546778,7.5
546792,7.2
546804,8.3
546816,7.2
546821,5.2
546824,7.7
546831,5.5
546838,3.2
546840,7.4
546852,4.3
546853,5.0
546854,7.4
546857,7.2
546861,5.1
546877,6.75
546879,5.88
546885,7.3
546896,6.58
546897,6.7
546910,7.6
546912,4.2
546914,5.8
546933,6.44
546935,6.05
546939,6.77
546941,6.0
546951,6.5
546971,7.1
546981,5.2
546998,7.8
547025,7.6
547042,5.97
547049,2.1
547053,6.3
547057,6.1
547061,4.4
547062,6.2
547082,5.35
547094,6.5
547095,7.7
547097,7.0
547102,6.8
547112,7.5
547115,5.35
547124,5.8
547126,6.2
547133,6.4
547134,6.5
547156,3.3
547160,8.1
547173,2.4
547178,6.6
547207,4.4
547208,7.0
547235,5.3
547252,6.6
547255,6.7
547289,5.0
547304,7.2
547306,6.3
547307,6.0
547308,3.0
547345,5.9
547346,7.0
547374,6.5
547398,5.2
547414,6.7
547447,3.5
547491,5.7
547494,3.1
547514,6.38
547530,7.0
547535,4.2
547540,8.0
547548,5.99
547569,6.3
547571,7.03
547573,4.9
547578,5.2
547580,5.5
547591,6.3
547592,7.07
547604,3.9
547632,6.15
547638,7.3
547640,6.8
547642,7.1
547647,7.1
547648,6.1
547650,4.2
547659,6.8
547660,6.8
547668,6.7
547674,5.5
547681,7.1
547689,6.8
547706,5.85
547718,3.8
547736,3.3
547743,5.6
547747,7.7
547748,7.9
547753,7.1
547759,6.45
547761,6.6
547796,4.3
547800,6.6
547807,5.9
547832,7.6
547844,6.9
547861,5.3
547866,7.6
547890,6.2
547891,4.8
547893,5.85
547905,5.85
547940,6.0
547941,6.7
547970,8.2
547980,6.6
547982,7.5
547989,7.7
547998,6.46
548004,6.8
548013,7.6
548018,5.9
548031,6.7
548032,7.2
548052,7.2
548058,5.1
548064,5.5
548067,5.8
548069,5.5
548168,6.4
548172,6.8
548198,7.0
548218,6.8
548224,6.1
548228,5.4
548231,7.4
548239,6.97
548245,6.1
548252,5.2
548266,4.2
548267,7.3
548269,6.3
548288,7.8
548316,2.3
548329,5.0
548332,6.7
548334,6.1
548341,6.45
548357,6.8
548367,3.2
548377,5.3
548381,6.08
548382,6.0
548385,6.35
548388,7.7
548391,5.99
548394,5.3
548398,7.53
548427,7.2
548436,6.46
548451,7.3
548459,5.9
548470,6.4
548479,6.27
548492,5.0
548503,5.09
548504,5.5
548508,7.3
548516,7.6
548529,6.2
548536,5.9
548567,7.0
548584,7.6
548598,7.2
548606,7.2
548607,7.0
548615,6.5
548620,5.91
548639,6.1
548645,6.35
548671,7.3
548684,5.1
548712,5.9
548713,6.75
548732,8.0
548743,6.63
548757,7.45
548765,5.8
548782,6.4
548790,7.5
548794,6.3
548831,7.2
548854,7.1
548866,6.8
548871,7.3
548881,6.1
548891,7.0
548893,5.4
548898,6.42
548932,6.5
548933,7.4
548971,7.4
549004,6.8
549006,7.1
549020,1.9
549021,3.0
549022,5.1
549024,5.2
549028,7.4
549043,6.6
549044,5.5
549049,7.5
549055,3.4
549056,7.3
549086,5.1
549090,6.15
549137,6.45
549149,5.43
549156,6.4
549159,6.9
549177,6.0
549197,5.6
549205,3.9
549219,6.2
549224,5.6
549225,6.34
549243,8.1
549244,6.9
549252,3.0
549259,5.2
549260,6.3
549261,6.6
549266,5.6
549272,6.7
549273,7.36
549278,4.8
549279,7.6
549290,5.8
549300,2.8
549303,6.2
549307,6.2
549317,5.2
549325,7.1
549331,5.5
549333,6.4
549339,7.7
549353,8.3
549378,6.0
549404,7.2
549408,5.6
549419,7.4
549420,7.1
549423,6.55
549426,5.4
549431,6.9
549444,6.4
549447,5.16
549462,7.7
549465,7.5
549472,6.3
549480,7.6
549486,7.0
549490,7.4
549499,6.5
549508,6.4
549529,6.5
549535,7.4
549540,3.3
549543,2.7
549545,6.9
549588,6.0
549589,7.3
549592,5.9
549601,3.7
549615,6.3
549627,5.9
549640,5.9
549641,5.9
549643,7.5
549646,6.1
549650,6.4
549655,6.0
549672,7.4
549676,6.5
549680,8.5
549689,6.0
549694,7.5
549705,7.3
549710,6.4
549714,5.9
549715,4.9
549718,5.9
549723,5.3
549724,6.7
549727,6.25
549776,6.8
549781,7.6
549786,6.8
549799,3.7
549804,5.8
549810,6.3
549825,6.0
549850,6.4
549861,7.5
549866,6.5
549868,5.7
549875,6.93
549882,7.4
549888,4.9
549890,5.2
549902,7.1
549916,6.6
549917,7.4
549943,6.3
549944,8.0
549945,7.6
549947,7.2
549948,7.3
549962,5.18
549965,5.0
549972,7.8
549975,5.4
549978,8.0
549979,6.9
549982,5.9
549993,7.2
549999,7.8
550001,8.0
550004,4.5
550009,2.1
550035,5.1
550036,6.3
550040,3.4
550060,6.4
550069,7.1
550071,4.76
550076,3.4
550084,6.8
550096,6.3
550110,7.0
550111,7.4
550112,5.8
550114,6.21
550115,5.95
550124,4.1
550131,4.8
550134,3.4
550135,5.9
550144,6.14
550145,5.7
550147,7.3
550150,6.56
550156,7.7
550157,3.8
550168,7.7
550174,8.6
550177,6.8
550179,4.6
550208,7.1
550212,6.7
550213,7.8
550215,4.9
550223,4.9
550225,5.63
550228,6.0
550236,6.6
550239,6.9
550247,6.1
550251,7.2
550261,7.0
550275,3.3
550282,5.9
550286,5.3
550296,6.3
550302,6.5
550318,6.7
550327,6.2
550329,5.52
550331,7.8
550334,7.0
550339,7.47
550344,6.0
550345,8.0
550368,5.6
550383,3.7
550387,5.4
550401,7.5
550402,7.1
550403,4.6
550413,5.4
550415,4.0
550419,6.0
550437,4.8
550449,6.53
550452,3.8
550463,5.9
550468,5.6
550473,6.84
550478,6.94
550486,7.1
550491,5.6
550492,5.5
550495,6.2
550499,7.17
550500,6.3
550525,4.57
550528,5.4
550532,7.8
550542,3.5
550573,6.2
550574,5.6
550575,6.52
550580,4.4
550592,7.0
550603,5.55
550620,6.6
550622,6.82
550630,3.8
550633,7.1
550637,6.9
550644,6.65
550653,5.0
550664,6.7
550670,6.37
550677,5.7
550712,6.2
550723,3.2
550728,4.9
550736,6.8
550747,7.1
550757,8.0
550761,7.4
550764,5.8
550769,7.1
550774,6.08
550781,5.4
550785,3.5
550796,4.7
550815,6.5
550854,7.2
550869,4.4
550874,5.95
550876,6.34
550881,5.86
550890,7.2
550892,3.2
550910,3.2
550928,6.5
550953,5.7
550962,6.5
550976,6.33
550981,7.1
550984,7.3
550994,5.5
550998,4.4
551008,6.7
551018,7.3
551020,7.6
551022,7.1
551026,6.7
551038,6.2
551069,7.3
551071,4.4
551074,6.7
551075,7.0
551114,7.0
551116,7.9
551123,6.7
551124,6.9
551137,5.5
551138,6.8
551146,4.2
551171,8.0
551203,5.4
551208,5.9
551219,6.9
551232,7.0
551238,7.7
551239,7.7
551249,6.9
551254,5.0
551261,4.7
551264,5.8
551275,4.0
551279,7.2
551281,4.0
551288,7.4
551291,7.5
551292,6.8
551294,6.3
551298,6.4
551310,7.2
551366,6.4
551369,7.2
551371,6.7
551388,7.7
551398,5.5
551414,7.1
551425,6.13
551426,6.6
551432,5.1
551433,5.6
551446,7.2
551448,3.1
551449,4.25
551460,6.6
551485,7.3
551496,4.3
551501,6.42
551510,4.8
551511,6.1
551512,6.35
551522,6.7
551523,5.8
551525,8.3
551528,5.65
551535,6.47
551536,8.0
551549,6.7
551562,5.85
551563,4.63
551566,7.3
551575,5.39
551578,7.9
551580,3.3
551587,3.9
551590,6.17
551592,7.3
551601,5.5
551607,7.1
551612,5.9
551613,9.1
551617,3.9
551619,7.0
551634,6.0
551640,8.8
551648,6.4
551652,6.6
551659,2.1
551663,4.2
551669,4.8
551670,2.1
551673,6.9
551694,7.5
551706,5.6
551713,7.0
551767,6.5
551771,5.1
551774,6.3
551780,7.1
551814,6.5
551815,6.65
551816,6.6
551826,6.0
551832,3.8
551834,6.87
551844,6.9
551864,6.5
551872,7.7
551874,6.9
551882,3.6
551883,6.8
551889,6.0
551893,5.8
551905,6.8
551907,7.3
551914,6.48
551923,5.9
551933,6.9
551935,5.3
551945,5.0
551961,5.35
551963,3.9
551966,5.47
551972,6.61
551981,6.85
551991,6.75
551993,7.5
551997,7.2
552008,3.8
552026,6.9
552038,2.9
552039,3.5
552053,6.6
552054,5.8
552063,6.0
552064,6.15
552065,5.0
552072,2.6
552082,5.54
552108,5.6
552114,5.7
552120,5.2
552123,6.7
552137,7.2
552143,6.8
552154,4.6
552157,5.3
552164,6.6
552166,6.7
552167,6.6
552168,7.2
552179,6.85
552186,5.2
552187,6.4
552202,5.73
552228,7.6
552241,4.2
552251,6.8
552254,7.6
552255,7.6
552257,6.4
552297,4.0
552306,6.8
552346,5.53
552366,6.6
552368,9.0
552371,6.2
552374,6.6
552387,3.8
552400,5.73
552403,4.75
552404,4.6
552410,6.7
552415,6.6
552422,6.2
552427,6.4
552431,4.9
552458,5.4
552470,7.8
552480,5.83
552489,8.3
552512,7.3
552522,5.4
552525,7.2
552530,3.2
552533,6.6
552536,7.0
552544,4.3
552583,6.35
552584,5.5
552585,5.2
552599,3.5
552607,3.0
552612,5.75
552615,6.4
552621,6.66
552622,6.2
552637,5.8
552644,5.9
552662,7.4
552676,7.4
552678,7.68
552681,7.7
552687,6.9
552688,6.6
552723,8.9
552725,8.05
552740,7.1
552773,7.0
552777,5.83
552782,6.1
552787,5.6
552789,6.38
552813,7.9
552814,7.9
552816,7.9
552817,7.9
552818,7.9
552820,7.9
552821,7.9
552822,7.9
552824,8.1
552825,6.95
552850,6.9
552885,7.3
552888,7.6
552897,6.4
552898,6.2
552907,6.3
552911,7.8
552932,6.15
552946,6.9
552952,8.1
552953,6.9
552957,5.0
552959,5.86
552969,7.13
552975,5.6
552976,6.95
552991,7.0
552999,6.15
553001,6.9
553003,6.4
553022,5.8
553053,3.9
553077,6.63
553082,5.86
553089,5.9
553107,7.3
553112,7.7
553113,6.0
553120,5.35
553132,6.3
553137,7.1
553139,6.4
553140,6.4
553143,7.4
553156,5.4
553164,6.9
553175,9.1
553193,6.14
553194,6.9
553209,7.3
553253,6.8
553287,7.1
553298,6.8
553325,5.57
553326,6.9
553327,7.6
553339,6.65
553352,6.0
553357,3.8
553376,6.17
553395,8.2
553396,8.2
553397,8.2
553424,2.4
553426,6.85
553428,7.04
553438,7.0
553442,4.9
553443,3.5
553448,7.0
553449,4.2
553458,6.0
553461,2.8
553471,6.7
553481,4.4
553492,7.0
553510,5.7
553511,6.1
553515,5.4
553541,6.8
553543,5.4
553544,7.17
553549,6.4
553565,6.58
553581,6.0
553584,7.16
553585,5.3
553595,6.87
553615,6.1
553623,3.9
553628,2.3
553633,7.0
553637,8.0
553641,6.9
553645,7.0
553663,8.1
553673,6.55
553695,6.5
553701,7.1
553713,3.8
553714,6.2
553719,7.2
553733,5.8
553742,6.3
553756,6.7
553771,7.7
553772,5.3
553782,2.2
553794,6.05
553799,5.02
553809,5.8
553811,7.9
553816,7.1
553817,7.3
553818,7.13
553819,7.47
553820,5.1
553825,5.5
553838,6.49
553849,5.2
553850,3.9
553858,7.4
553860,6.65
553863,7.3
553869,6.55
553873,8.4
553886,6.45
553926,4.8
553933,4.5
553940,7.1
553941,7.2
553956,5.7
553957,4.8
553962,5.7
553966,5.7
553967,7.3
553972,5.97
553984,7.7
553992,4.67
553999,7.1
554016,6.4
554024,4.1
554034,7.1
554040,3.35
554054,7.5
554063,7.2
554067,5.8
554068,6.1
554081,5.88
554087,7.8
554094,7.5
554103,7.0
554111,5.6
554113,7.3
554123,7.2
554131,6.4
554138,4.7
554145,5.9
554150,7.4
554152,6.8
554153,7.3
554154,6.9
554159,7.65
554164,6.05
554167,6.54
554195,6.0
554205,5.83
554227,7.9
554249,8.0
554256,3.7
554270,6.25
554271,6.8
554272,5.6
554282,6.8
554283,6.68
554285,6.8
554290,6.8
554298,8.0
554301,5.2
554312,6.3
554317,8.3
554321,5.5
554322,7.2
554326,6.8
554335,4.2
554337,6.3
554344,4.7
554350,7.5
554351,8.0
554363,5.42
554372,4.1
554375,6.0
554383,6.6
554386,7.9
554401,6.6
554421,7.17
554423,6.6
554426,7.0
554444,5.9
554447,7.6
554465,8.5
554472,5.3
554477,7.7
554479,8.0
554483,7.6
554485,5.8
554500,7.2
554501,6.9
554504,7.4
554516,8.7
554526,4.4
554549,6.0
554593,8.7
554619,6.4
554626,8.0
554631,8.7
554638,6.9
554648,6.2
554676,7.2
554677,6.7
554679,5.5
554682,6.8
554683,6.3
554697,6.28
554748,6.32
554749,8.5
554752,6.8
554761,5.17
554763,6.65
554788,5.9
554837,4.8
554850,7.9
554858,6.5
554864,7.03
554866,8.2
554868,4.5
554871,5.38
554919,8.2
554920,7.15
554938,5.0
554939,5.8
554948,6.1
554956,5.5
554971,6.03
554977,4.7
554979,6.3
555003,6.3
555006,6.4
555019,3.1
555030,7.4
555043,6.5
555050,4.0
555060,7.8
555082,6.5
555104,7.1
555106,6.47
555136,7.4
555144,6.4
555150,6.5
555153,7.13
555154,5.2
555162,5.15
555171,6.2
555177,7.2
555183,5.19
555185,6.0
555190,6.27
555192,5.0
555198,7.7
555201,6.54
555203,5.6
555215,6.53
555222,5.8
555231,6.55
555233,6.7
555243,8.4
555244,4.9
555248,6.2
555260,7.5
555261,7.5
555263,6.1
555266,3.8
555267,6.8
555299,7.6
555312,5.1
555315,5.9
555322,5.1
555329,6.61
555335,7.1
555346,6.1
555350,3.8
555356,6.32
555362,6.6
555371,7.0
555380,5.5
555385,7.0
555392,6.05
555393,6.6
555399,6.2
555408,5.9
555416,6.5
555417,6.8
555425,6.5
555432,7.7
555443,3.6
555456,8.0
555470,7.25
555479,6.8
555481,6.49
555485,6.3
555505,6.9
555508,5.0
555514,7.3
555518,6.0
555522,7.4
555523,6.3
555530,7.7
555531,6.3
555535,8.7
555546,7.9
555548,4.5
555549,5.1
555567,8.1
555582,5.9
555588,6.8
555597,7.2
555599,3.9
555600,7.0
555610,5.7
555614,8.3
555615,5.3
555618,6.55
555624,6.4
555634,6.9
555641,7.0
555648,4.3
555650,6.3
555653,8.8
555666,5.8
555671,5.2
555684,7.8
555690,4.3
555698,6.0
555702,6.48
555711,6.8
555718,3.9
555724,7.11
555731,4.5
555738,6.3
555739,7.03
555742,4.3
555743,7.4
555744,7.4
555748,6.45
555785,6.5
555797,6.3
555801,7.6
555810,8.8
555821,6.9
555829,6.7
555845,7.2
555862,6.3
555863,5.7
555874,7.0
555884,5.6
555891,2.7
555902,6.8
555908,5.22
555922,6.1
555925,7.2
555930,4.5
555936,4.4
555944,7.5
555946,8.0
555948,6.9
555950,7.1
555954,6.7
555966,7.1
555967,5.5
555972,7.3
555976,7.5
556006,5.3
556008,2.9
556012,8.6
556020,7.5
556021,7.9
556051,6.5
556054,8.6
556057,7.6
556089,5.8
556090,6.4
556101,7.5
556108,6.85
556119,7.05
556125,7.8
556139,6.6
556141,5.8
556173,5.65
556191,6.3
556207,8.7
556211,8.3
556220,6.6
556226,6.8
556231,6.64
556232,7.0
556235,3.3
556237,7.35
556254,6.62
556255,7.23
556263,6.6
556265,6.45
556278,4.88
556296,7.13
556297,4.3
556302,7.1
556325,8.5
556337,7.7
556357,2.7
556366,5.9
556367,6.6
556383,5.9
556389,6.8
556390,8.3
556394,7.1
556396,6.8
556400,8.3
556406,6.9
556416,6.5
556418,5.1
556424,7.0
556427,6.46
556428,6.7
556439,7.47
556464,6.33
556471,7.5
556476,6.1
556495,8.2
556498,8.6
556501,6.9
556508,6.4
556516,5.7
556523,5.33
556524,7.13
556532,6.47
556533,7.41
556542,4.4
556548,7.0
556556,3.95
556557,5.8
556561,7.2
556563,6.4
556568,6.5
556575,5.47
556577,5.9
556583,5.1
556585,6.9
556592,6.55
556613,4.6
556627,6.57
556653,6.0
556663,5.3
556667,3.9
556676,5.7
556679,5.8
556681,7.75
556687,6.8
556692,2.8
556703,8.6
556705,6.52
556707,5.3
556712,6.5
556729,3.0
556730,7.7
556745,7.4
556746,6.4
556747,6.65
556753,3.8
556758,6.4
556763,6.25
556767,6.5
556781,4.9
556783,7.0
556784,7.6
556792,4.5
556803,8.5
556812,7.2
556820,7.8
556826,6.1
556837,7.8
556840,5.5
556870,8.0
556879,7.4
556897,9.0
556904,6.5
556916,7.0
556921,6.7
556933,6.0
556949,6.45
556990,5.6
556994,7.7
557000,4.2
557008,7.1
557010,4.5
557014,6.6
557044,6.33
557056,3.5
557063,6.8
557070,5.29
557078,3.5
557089,7.7
557097,7.3
557149,5.3
557154,6.2
557160,6.6
557175,4.4
557202,6.9
557246,3.1
557248,7.4
557249,6.7
557254,6.5
557255,5.8
557262,7.2
557263,5.6
557298,6.5
557302,5.87
557317,6.4
557318,8.0
557332,7.4
557338,4.63
557339,9.2
557344,6.9
557350,5.4
557351,6.5
557353,7.32
557358,7.18
557397,5.4
557410,6.6
557442,7.6
557444,5.6
557458,3.7
557462,6.0
557464,6.06
557474,7.2
557502,6.32
557516,6.6
557523,6.4
557543,6.9
557547,7.2
557580,7.0
557582,5.2
557583,6.7
557602,8.5
557603,8.0
557612,6.3
557618,5.5
557636,3.2
557652,5.96
557700,7.6
557711,4.29
557741,3.8
557747,5.77
557750,6.5
557767,6.7
557769,8.5
557779,6.45
557797,6.7
557818,7.2
557829,3.2
557846,8.3
557861,5.0
557868,7.4
557894,4.67
557898,7.4
557901,6.8
557904,6.7
557913,6.7
557939,6.1
557961,4.5
557969,5.5
557986,5.43
557995,5.4
557997,7.6
558015,7.0
558020,5.4
558025,7.26
558040,6.1
558045,6.0
558050,8.2
558063,7.5
558069,6.5
558075,4.8
558092,5.0
558097,5.9
558102,7.4
558109,6.9
558120,7.7
558124,2.8
558127,5.72
558137,7.2
558147,5.98
558177,6.7
558190,7.2
558192,4.05
558206,6.6
558216,7.6
558233,2.7
558248,7.1
558254,6.5
558265,3.8
558301,3.6
558312,7.0
558348,4.7
558350,5.7
558360,6.3
558368,7.1
558385,5.87
558386,6.3
558387,4.7
558414,6.45
558446,6.25
558466,7.8
558477,6.4
558484,5.6
558492,6.8
558522,6.91
558523,7.2
558535,7.2
558547,6.7
558553,7.0
558564,7.4
558576,4.92
558581,7.2
558589,6.2
558591,6.6
558593,5.6
558617,6.2
558619,5.4
558622,6.5
558634,7.0
558656,7.0
558663,6.7
558682,5.5
558690,4.5
558693,2.8
558719,6.0
558720,7.8
558722,5.8
558728,7.5
558743,3.9
558759,7.7
558770,6.6
558781,7.1
558794,7.7
558795,5.7
558797,6.67
558799,6.1
558833,4.93
558839,5.0
558844,6.73
558854,5.5
558868,7.2
558871,6.2
558881,7.2
558890,4.2
558892,6.6
558894,5.0
558896,7.1
558900,6.2
558911,6.0
558931,6.0
558936,6.37
558940,5.1
558954,5.23
558961,6.9
558976,7.1
558990,5.85
558992,6.4
558998,6.63
559003,5.8
559009,8.5
559010,7.58
559016,6.4
559021,7.28
559036,5.8
559039,6.2
559047,6.4
559056,6.6
559067,4.0
559084,7.2
559088,6.7
559093,7.5
559100,6.3
559111,7.4
559115,6.7
559116,7.2
559120,6.9
559125,5.82
559139,8.1
559162,6.75
559178,6.0
559183,6.1
559185,6.5
559188,6.8
559216,6.5
559237,7.07
559244,7.9
559246,8.0
559280,5.2
559295,6.75
559299,6.96
559317,7.8
559327,7.4
559338,7.9
559345,5.6
559351,7.02
559352,7.06
559372,6.9
559388,6.5
559398,8.1
559409,5.8
559455,6.7
559463,5.7
559477,7.6
559494,5.0
559496,3.9
559497,7.4
559503,8.3
