"","Film","Rating","Actor.Group1","Actor.Group2","Actor.Group3","Actor.Group4","Director","Producer","Writer"
"10459","2900620",7.9,0,1,26,13,7.40000009536743,7.25588912528596,7.56666670905219
"10460","2900650",5.7,0,2,32,0,5.69999980926514,5.63888870345222,5.69999980926514
"10461","2900780",3.8,0,71,21,0,4.10000002384186,4.7027851979044,4.10000002384186
"10462","2900827",6.2,0,0,10,0,5.44999980926514,5.3604760918037,5.44999980926514
"10463","2900911",6.2,0,0,64,0,6.19999980926514,6.19999980926514,6.19999980926514
"10464","2901078",7.3,0,0,54,1,7.46666669845581,7.19340282243987,7.28333339691162
"10465","2901081",6.4,0,1,59,0,7,6.4552320022092,6.55000007152557
"10466","2901088",6.6,0,0,26,0,6.59999990463257,6.59999990463257,6.59999990463257
"10467","2901158",7.5,0,0,106,3,7.17142861230033,6.4941517544808,6.86666663487752
"10468","2901184",6.3,0,5,17,0,4.90000009536743,6.15555572509766,5.38750004768372
"10469","2901456",5.3,0,0,13,0,5,5.29927092956172,4.43999996185303
"10470","2901535",7.1,0,0,35,0,6.74090907790444,6.28000003099442,6.90000009536743
"10471","2901575",7.3,0,2,54,0,6.55000019073486,6.40138774638597,6.82500016689301
"10472","2901590",5.9,0,0,11,0,5.90000009536743,5.90000009536743,5.90000009536743
"10473","2901714",8.5,0,0,19,4,6.86785711560931,7.5382576566754,7.60882358271583
"10474","2901727",3.5,0,11,5,0,3.5,3.54411764705882,3.5
"10475","2902292",7.1,0,0,20,0,6.45000004768372,6.95499992370605,7.09999990463257
"10476","2902300",5.7,0,0,16,0,6.25,5.9064101657588,6.27777772479587
"10477","2902409",6,0,0,7,0,6,6.18937500119209,6
"10478","2902488",7.9,0,0,1,1,7.70000012715658,7.60000014305115,7.566666815016
"10479","2902490",5.2,0,4,40,0,5.19999980926514,5.28857129414876,5.40222208897273
"10480","2902620",7.4,0,0,7,1,7.62916672229767,7.00833344459534,7.49166679382324
"10481","2902705",6.5,0,2,110,0,6.95555559794108,6.59730826096242,6.8107143091777
"10482","2902974",6.7,0,0,32,0,5.66470580942491,6.44938990862794,7.04545445875688
"10483","2902998",8,0,0,0,0,6.69999996821086,7.26666662428114,7.5333333545261
"10484","2903017",5.4,0,6,13,0,4.45000004768372,5.19523815881638,4.80000007152557
"10485","2903190",6.3,0,1,114,0,6.18750005960464,5.89852566106729,5.9433334297604
"10486","2903203",5,0,11,31,0,5.84999990463257,5.74923765861934,5.5
"10487","2903251",7.1,0,0,29,0,6.89999985694885,6.44308587973588,6.77499993642171
"10488","2903283",6.5,0,0,25,0,6.86666663487752,6.72555554972755,6.34107142844528
"10489","2903321",8.8,0,0,23,74,7.66363633762706,7.1859512877888,7.9042424010508
"10490","2903324",8.9,0,0,27,17,7.66363633762706,7.25028439193088,7.9042424010508
"10491","2903327",8.8,0,0,23,31,7.66363633762706,7.25028439193088,7.8583939113039
"10492","2903354",5.1,0,2,40,0,6.11666663487752,5.81212107205504,6.22857141494751
"10493","2903376",5.5,0,3,16,0,5.40000009536743,5.17500001192093,5.19999998807907
"10494","2903391",5.9,0,1,36,0,5.90000009536743,6.1095238575319,7.19000005722046
"10495","2903394",5.4,0,1,31,0,6.30000007152557,6.21500003933907,6.30000007152557
"10496","2903759",3.8,0,6,10,0,4.44999998807907,3.88181813919183,3.79999995231628
"10497","2903795",6.4,0,1,65,0,7.41428576196943,6.80288546636802,6.58129370462644
"10498","2903946",3.8,0,61,38,0,3.79999995231628,5.41412201684752,5.02999993562698
"10499","2903963",5.4,0,0,21,0,6.25,6.04555559820599,5.67500007152557
"10500","2904149",5.7,0,0,3,0,5.69999980926514,5.69999980926514,5.69999980926514
"10501","2904173",6.7,0,0,77,6,7.66363633762706,7.11716446154045,7.54924235813546
"10502","2904358",8.2,0,0,0,3,8.19999980926514,8.17499995231628,8.19999980926514
"10503","2904384",6.5,0,1,35,0,6.84000005722046,6.21198206688173,6.57222212685479
"10504","2904389",7,0,0,69,1,7.22500002384186,6.6990834240767,7.14999997615814
"10505","2904650",7.8,0,0,17,9,6.56666660308838,6.37344645848445,6.64999997615814
"10506","2904876",6.6,0,0,44,0,6.95,6.57999992370605,6.67666662534078
"10507","2904976",6.4,0,0,15,0,6.40000009536743,6.26530615164309,6.40000009536743
"10508","2905022",5.2,0,1,16,0,5.19999980926514,5.44285697785635,5.19999980926514
"10509","2905045",7.2,0,0,12,0,7.19999980926514,6.97499990463257,7.19999980926514
"10510","2905180",7.2,0,0,39,0,7.19999980926514,7.02916650970777,7.19999980926514
"10511","2905259",6,0,2,22,0,5.625,5.96333333651225,5.625
"10512","2905289",6.1,0,1,70,0,5.4,6.18372390493247,5.84999990463257
"10513","2905301",7.1,0,1,21,0,7.09999990463257,6.6916665898429,6.29999991257985
"10514","2905349",6.9,0,0,61,0,7.66000003814697,6.77071429547809,6.90000009536743
"10515","2906361",3.9,0,16,6,0,3.65000009536743,3.90952389580863,3.90000009536743
"10516","2906417",5.5,0,0,35,0,5.41999998092651,5.96447971985664,5.28333333730698
"10517","2906516",6.7,0,0,30,0,5.72499990463257,6.0995670996563,6.69999980926514
"10518","2906740",6.4,0,0,26,0,6.59999990463257,6.5347619283767,6.4528570992606
"10519","2906741",4.9,0,16,14,0,5.65000009536743,4.71222228076723,5.91785720416478
"10520","2906943",5,0,28,21,0,5,4.90909090909091,4.83333333333333
"10521","2907058",7,0,0,8,0,7,7,7
"10522","2907070",6.6,0,1,72,0,6.3,6.34301222285031,6.61428565070743
"10523","2907166",6.2,0,0,8,0,6.19999980926514,6.34374988079071,6.19999980926514
"10524","2907234",7.6,0,0,40,8,7.4764705545762,7.16819922055017,7.38333331214057
"10525","2907323",5.4,0,3,34,0,5.40000009536743,6.10018829808781,5.55833339691162
"10526","2907421",6.6,0,0,101,1,6.50000005298191,6.53223327518975,6.71845246922402
"10527","2907473",4,0,8,0,0,4,4,4
"10528","2907699",4.6,0,11,10,0,4.59999990463257,5.19159715647499,4.85151506192756
"10529","2907731",2.5,12,2,0,0,2.5,4.56463416029767,2.5
"10530","2907741",3.7,0,16,10,0,3.70000004768372,4.53166674325864,4.20833343267441
"10531","2907902",5.6,0,2,33,0,6.80000003178914,5.92948712752416,6.39999995912824
"10532","2907908",4.9,0,2,10,0,4.90000009536743,5.09537040525013,5.28000001907349
"10533","2908024",6.8,0,1,40,1,6.01666673024495,6.16312775783036,6.3333334657881
"10534","2908050",6.7,0,0,42,1,6.47777774598863,6.56858557285631,6.65561220029584
"10535","2908197",3.3,0,41,35,0,3.29999995231628,5.20108231276444,4.2833333214124
"10536","2908272",6.8,0,0,37,0,6.85000014305115,6.17167522141457,6.85000014305115
"10537","2908369",8.7,0,0,15,15,7.28333322207133,6.63101848698188,7.16666658719381
"10538","2908374",7.2,0,0,64,0,7.28333322207133,6.67279973868889,7.16666658719381
"10539","2908377",6.7,0,2,40,0,7.28333322207133,6.67279973868889,7.16666658719381
"10540","2908476",7.4,0,0,44,0,7.40000009536743,6.49194883480787,7.40000009536743
"10541","2908598",6.5,0,1,41,0,6.05714280264718,5.97832122065534,6.52777775128682
"10542","2908627",5.7,0,4,30,0,5.24999988079071,5.62108725064741,5.54999983310699
"10543","2908639",5,0,11,19,0,5.92500007152557,5.77665218652309,5.25833336512248
"10544","2908900",6.3,0,1,56,0,6.30000019073486,6.39803413061016,6.50000011920929
"10545","2908955",6.6,0,0,62,0,6.59999990463257,6.59999990463257,6.59999990463257
"10546","2908976",7.1,0,0,24,0,7.04285717010498,6.10073692325379,6.87306202659311
"10547","2909028",6.6,0,0,40,0,6.59999990463257,6.4183332602183,6.59999990463257
"10548","2909152",7.2,0,0,26,0,6.5,6.46255095576753,6.58000001907349
"10549","2909172",5.4,0,1,12,0,5.51875000766345,5.87604562468126,5.33750003576279
"10550","2909199",4.9,0,25,34,0,6,5.42222224341498,6
"10551","2909241",6.1,0,0,42,0,6.95555559794108,6.32486401802246,5.95000004768372
"10552","2909313",4.7,0,6,1,0,4.69999980926514,4.8170368830363,4.69999980926514
"10553","2909425",6.2,0,0,21,0,6.29999990463257,6.06173855431237,6.25714274815151
"10554","2909506",6.4,0,1,41,0,5.85000004768372,6.08680557873514,5.66666682561239
"10555","2909519",6.5,0,2,91,0,6.5,6.4665785130782,6.5
"10556","2909719",5.9,0,0,28,0,6.92142857824053,6.22767662645833,5.80000003178914
"10557","2909796",2.7,0,8,1,0,2.70000004768372,2.70000004768372,2.70000004768372
"10558","2909829",7.4,0,0,8,0,7.40000009536743,7.40000009536743,7.40000009536743
"10559","2909921",3.7,0,7,12,0,3.70000004768372,4.88333335585064,3.80000007152557
"10560","2910117",8.5,0,0,0,5,8.5,8.5,8.5
"10561","2910129",6.4,0,0,52,0,6.54999995231628,6.45078435486438,6.67666671843756
"10562","2910173",7.6,0,0,0,1,7.70000004768372,7.64999997615814,7.64999997615814
"10563","2910174",5.5,0,0,20,0,5.5,5.82999998945178,5.47500002384186
"10564","2910297",6.5,0,0,53,0,6.78749993443489,6.65690644711324,6.47499996423721
"10565","2910462",7.2,0,0,53,0,7.66000003814697,6.88275913956631,6.75258362909219
"10566","2910564",4.1,0,7,25,0,4.09999990463257,5.50359410817931,4.724999944369
"10567","2910651",4.6,0,3,13,0,4.25,5.66666666666667,6.04999995231628
"10568","2910851",6,0,0,7,0,6,6,6
"10569","2910951",6.1,0,0,77,0,6.79999990463257,6.6130766255134,6.59791656335195
"10570","2911210",6,0,0,27,0,5.69999996821086,5.92911254389331,6
"10571","2911383",6.9,0,0,14,0,6.72500002384186,6.7295959784527,6.90000009536743
"10572","2911436",6.5,0,0,39,0,6.84999990463257,6.14866454368226,6.22500002384186
"10573","2911605",6.5,0,0,25,0,6.5,6.54434523554075,6.5
"10574","2911702",4.2,0,18,11,0,4.19999980926514,5.09482664364476,4.69999980926514
"10575","2911728",7,0,0,17,0,6.13750004768372,6.43956524496493,6.67120183946865
"10576","2911739",6.3,0,0,18,0,6.13750004768372,6.40056523447451,5.92142857824053
"10577","2911756",5.2,0,3,38,0,5.8222222328186,6.06795693299221,6.23793287143047
"10578","2911765",7.7,0,0,55,28,7.69999980926514,7.17312806838598,7.0068180994554
"10579","2911773",7.2,0,1,124,1,6.89999985694885,6.4468094309171,6.55416655540466
"10580","2911841",5.6,0,1,32,0,5.45000004768372,6.04999995231628,5.52499997615814
"10581","2911930",7.5,0,0,28,1,7.5,6.74801892392292,7.23333334922791
"10582","2912022",4.7,0,12,22,0,5.69999998266047,4.9114728535609,5.5095237834113
"10583","2912112",7.9,0,0,2,1,7.90000009536743,7.90000009536743,7.90000009536743
"10584","2912117",6.2,0,0,11,1,6.45555538601345,6.19999980926514,6.32499996098605
"10585","2912405",6.1,0,0,15,0,5.62499988079071,6.21370345909432,5.76666657129924
"10586","2912451",3.6,0,41,31,0,3.59999990463257,3.67272717302496,3.59999990463257
"10587","2912479",6.8,0,0,66,1,5.37142862592425,6.27547305250177,6.21611118013897
"10588","2912571",6.1,0,1,51,0,6,6.44423047859395,6.04999995231628
"10589","2912610",6.4,0,2,44,0,6.40000009536743,6.46179490150549,6.40000009536743
"10590","2912703",6.7,0,0,38,0,6.25999994277954,6.32638239413122,7.01999998092651
"10591","2912927",7.3,0,0,70,1,6.77142858505249,6.31457031489977,6.8166667620341
"10592","2912975",3.6,0,3,0,0,3.59999990463257,3.9333332379659,4.59999990463257
"10593","2913064",5.8,0,1,42,0,6.28000001907349,6.43333333333333,5.68888892067803
"10594","2913073",6.7,0,0,9,0,6.25,6.25,6.25
"10595","2913100",3,0,18,22,0,4.80000007152557,4.71220243119058,4.58333338631524
"10596","2913124",5.3,0,3,31,0,6.12500011920929,5.3266667286555,5.3611112303204
"10597","2913305",5.8,0,4,85,0,5.80000019073486,5.87140810165353,5.80000019073486
"10598","2913557",6.7,0,0,84,0,7.54999995231628,6.55876616361681,7.04999995231628
"10599","2913685",4.6,0,12,33,0,6.17999992370605,5.88390905205435,5
"10600","2913756",2.5,17,10,3,0,2.5,2.5,2.5
"10601","2913783",7.4,0,0,74,7,7.65000009536743,6.83952209499537,6.97370369081144
"10602","2913788",5.1,0,0,7,0,5.09999990463257,5.09999990463257,5.09999990463257
"10603","2913875",6.4,0,0,21,0,6.40000009536743,6.44000009298325,6.40000009536743
"10604","2913918",5.9,0,1,28,0,5.90000009536743,6.11022730849006,6.02553198861738
"10605","2913955",5.9,0,0,23,0,5.90000009536743,6.41986538510857,5.90000009536743
"10606","2914132",5,0,21,3,0,5,5,5
"10607","2914145",7.3,0,0,3,0,7.30000019073486,7.30000019073486,7.40000009536743
"10608","2914165",8.1,0,0,24,21,6.79999995231628,7.35979565927477,7.36111121707492
"10609","2914262",6.7,0,0,23,0,7.33571434020996,6.52175914667271,6.82651514447097
"10610","2914497",8,0,0,32,34,6.88000001907349,6.38856422102985,6.94259255020707
"10611","2914551",7.8,0,0,0,9,8.03333346048991,7.31111114554935,6.76666668483189
"10612","2914606",6.4,0,1,37,0,6.44666665395101,6.24046034775083,6.40000009536743
"10613","2914657",5.8,0,0,20,0,5.80000019073486,5.8219299999594,5.81250017881393
"10614","2914671",5.6,0,0,152,0,6.22500002384186,5.67579824062956,5.59999990463257
"10615","2914683",4.4,0,15,21,0,6.12000007629395,5.33444448444578,5.71000005404154
"10616","2914694",5.5,0,1,42,0,6.27142858505249,5.96819728475039,5.68532056625073
"10617","2914735",3.8,0,5,4,0,3.79999995231628,4.09999995099174,3.79999995231628
"10618","2914781",6,0,1,58,0,6.55000007152557,6.07051281439952,6
"10619","2914782",5.6,0,1,11,0,6,5.56233969300221,5.5199999332428
"10620","2914827",3.6,0,7,1,0,3.59999990463257,3.23703700524789,3.16666658719381
"10621","2915030",5.7,0,0,36,0,5.69999980926514,5.72708325386047,5.69999980926514
"10622","2915250",6.6,0,0,18,0,6.73333326975505,6.60357137237276,6.68333325783412
"10623","2915417",3.5,0,16,16,0,4.45000004768372,4.41602567627899,4.10000002384186
"10624","2915423",5.5,0,0,32,0,5.74000005722046,5.88472222950723,6.15454552390359
"10625","2915456",5.9,0,2,37,0,5.32500010728836,5.96781929987334,6.09166675806046
"10626","2915672",5.7,0,0,14,0,5.69999980926514,5.69999980926514,5.69999980926514
"10627","2915699",6.5,0,0,19,0,6.5,6.5,6.5
"10628","2915820",6.5,0,0,28,0,6.09999990463257,6.28914281890506,6.39999997615814
"10629","2915825",4.9,0,9,17,0,4.90000009536743,5.75212589242831,4.90000009536743
"10630","2915965",4.5,0,7,13,0,5.16000003814697,5.5075816289598,5.31111115879483
"10631","2915966",5.1,0,2,23,0,6.67499995231628,6.08921081555354,6.63157894736842
"10632","2916094",6.6,0,0,3,0,6.46315787967883,6.35189388809782,6.51666657129924
"10633","2916234",6.7,0,0,42,0,6.89999985694885,6.79883202415599,7.06874984502792
"10634","2916256",8.4,0,0,4,22,8.39999961853027,8.39999961853027,8.39999961853027
"10635","2916257",8.5,0,0,0,0,8.5,8.5,8.5
"10636","2916289",6.6,0,1,108,0,6.74000005722046,6.16686090805354,6.33214291504451
"10637","2916332",5.5,0,0,19,0,6.69999996821086,6.17854168911775,6.47777777247959
"10638","2916388",5.4,0,7,43,0,5.40000009536743,5.40000009536743,5.40000009536743
"10639","2916452",6.5,0,1,49,0,6.5,6.17658727131193,6.5
"10640","2916514",5.1,0,0,8,0,5.09999990463257,5.22417242504778,5.09999990463257
"10641","2916528",6.4,0,0,72,0,5.89000000953674,6.08891669313113,6.40000009536743
"10642","2916550",5.9,0,0,3,0,5.90000009536743,6.08333341280619,5.90000009536743
"10643","2916585",6.1,0,0,67,0,6.88000001907349,6.2152307345317,6.09999990463257
"10644","2916597",7.6,0,0,7,4,7.64000005722046,6.97256780919741,7.51428576878139
"10645","2916619",3.9,0,6,0,0,3.90000009536743,3.90000009536743,3.90000009536743
"10646","2916633",5.2,0,1,52,0,5.39999997615814,5.71226340103975,5.84999997275216
"10647","2916635",4.6,0,3,14,0,4.39999985694885,4.73004193232507,4.49999989403619
"10648","2916746",3.9,0,3,4,0,3.90000009536743,5.07564100037273,4.20000004768372
"10649","2916894",6.1,0,0,29,0,6.76249998807907,6.36216410272954,6.56527772435436
"10650","2916926",8,0,0,0,7,8,6.35555552111732,7.17777778988793
"10651","2916944",5.5,0,4,71,0,5.97142859867641,6.07726866993514,5.69090912558816
"10652","2916982",7.3,0,0,14,0,7.30000019073486,7.30000019073486,7.30000019073486
"10653","2917044",5.8,0,0,22,0,6.38214298657009,5.93187686749199,5.90666681925456
"10654","2917097",7.5,0,0,48,1,6.43333339691162,6.81507286879923,7.08333325386047
"10655","2917207",4.9,0,7,21,0,6.79999995231628,6.13104063361943,5.9125000834465
"10656","2917296",3.8,0,7,9,0,3.94999992847443,4.98999994397163,3.79999995231628
"10657","2917494",6.4,0,0,49,0,6.24000005722046,6.99377285713678,6.72500002384186
"10658","2917559",6.6,0,0,9,0,6.59999990463257,6.59999990463257,6.59999990463257
"10659","2917632",5.7,0,1,20,0,5.69999980926514,5.69999980926514,5.69999980926514
"10660","2917638",7.2,0,0,34,0,7.19999980926514,7.19999980926514,7.19999980926514
"10661","2917757",7.1,0,0,51,0,7.76666657129924,6.87191176391115,7.224999944369
"10662","2917815",7.7,0,0,3,16,7.69999980926514,7.69999980926514,7.89999985694885
"10663","2917830",2.4,7,0,0,0,2.40000009536743,4.48611109786563,6.19444444066002
"10664","2917956",4,0,9,14,0,4.29999995231628,5.05406978458175,4
"10665","2917957",7.1,0,2,166,1,6.05833339691162,6.4807131462372,7.14999997615814
"10666","2917967",4.2,0,4,1,0,4.19999980926514,4.52499982714653,4.19999980926514
"10667","2918004",4.2,0,11,4,0,4.19999980926514,3.81249997019768,4.19999980926514
"10668","2918076",5,0,6,19,0,5,5.25151514423986,4.98392854134242
"10669","2918085",5.9,0,0,64,0,6.27499997615814,6.48561948158311,6.17777784665426
"10670","2918153",5.5,0,0,16,0,6.36142859458923,6.12142860889435,5.5
"10671","2918202",6.5,0,0,61,0,6.84999990463257,6.74259254667494,6.7888888253106
"10672","2918274",7.6,0,0,0,7,7.59999990463257,7.59999990463257,7.59999990463257
"10673","2918312",3.7,0,26,10,0,3.70000004768372,4.23873422560517,3.9125000089407
"10674","2918354",6.3,0,0,20,0,5.92000000476837,5.96407057747372,5.77307693774884
"10675","2918364",7.3,0,1,81,0,7.65000001589457,6.82887367055966,5.98888895246718
"10676","2918376",6.8,0,1,15,0,4.80000007152557,6.16166679461797,4.80000007152557
"10677","2918414",6.1,0,2,40,0,6.4,6.52726188273657,6.44999997956412
"10678","2918537",4.2,0,16,17,0,4.19999980926514,4.6430554450662,4.95624992251396
"10679","2918539",6.8,0,0,33,0,6.80000019073486,6.50500012636185,6.80000019073486
"10680","2918575",5.4,0,2,34,0,5.47500002384186,5.9063131938249,5.46875005960464
"10681","2918656",5.6,0,1,34,0,5.55000007152557,6.08534144442635,5.88666664759318
"10682","2918677",6.4,0,0,57,0,6.89999998940362,6.38288267307541,6.40833338101705
"10683","2918704",5,0,33,3,0,5,4.94642857142857,5
"10684","2918799",8.1,0,0,41,33,8.10000038146973,7.6114585796992,8.10000038146973
"10685","2918882",4.9,0,9,21,0,4.90000009536743,5.1935185679683,4.90000009536743
"10686","2918888",4,0,25,1,0,4,4.18829364861761,4
"10687","2918947",4.8,0,5,26,0,5.75000005960464,5.43928582781837,5.721428666796
"10688","2919015",7.4,0,1,128,7,6.44666665395101,6.74373812533044,6.76125001907349
"10689","2919108",5.6,0,3,54,0,4.26666665077209,5.33494105750346,5.59999990463257
"10690","2919244",7.3,0,0,54,0,6.75,6.89250014225642,6.85000014305115
"10691","2919255",8.5,0,0,41,43,7.33571434020996,7.17536897978684,7.71250000596046
"10692","2919258",7.6,0,0,18,58,6.63333336512248,7.12499993377262,6.72500002384186
"10693","2919268",4.5,0,14,13,0,4.5,5.29785829586475,5.21111106872559
"10694","2919378",4.5,0,2,3,0,4.5,4.96666669845581,5.6611111164093
"10695","2919586",7.3,0,0,9,0,7.30000019073486,7.30000019073486,7.30000019073486
"10696","2919611",5.5,0,2,68,0,6.0800000667572,5.31112285204101,5.74601188961949
"10697","2919613",5.5,0,0,65,0,5.69999996821086,5.78353804593895,6.32107150512082
"10698","2919739",6.7,0,0,20,0,6.79999983310699,6.88055539131165,6.69999980926514
"10699","2919765",6.2,0,0,14,0,6.15000003576279,4.87422212600708,6.14687501852001
"10700","2919849",7.4,0,0,85,1,7.40000009536743,6.5787500679493,7.40000009536743
"10701","2919937",7.8,0,0,0,1,7.80000019073486,7.35952392362413,7.80000019073486
"10702","2920050",7.7,0,1,71,16,6.62499995231628,6.74316611418679,6.77999992370605
"10703","2920070",5.5,0,3,35,0,5.5,5.87407410586322,6.01428576878139
"10704","2920151",6.8,0,1,35,0,7.39999993642171,6.00967092002962,6.80000019073486
"10705","2920154",6.1,0,0,16,0,6.09999990463257,6.09999990463257,6.09999990463257
"10706","2920286",5.3,0,4,34,0,4.32000007629395,5.25910600723991,5.30000019073486
"10707","2920340",4.3,0,24,16,0,5.95714289801461,4.70478641100573,4.08333339293798
"10708","2920402",6.6,0,0,54,0,7.24000005722046,6.53035242589548,6.7534090461153
"10709","2920558",4.7,0,36,30,0,5.33333333333333,5.04939844212934,5.54999995231628
"10710","2920768",5.9,0,0,39,0,6.25,5.88310307878426,5.40000001589457
"10711","2920781",3.1,0,1,0,0,4.04999995231628,4.53333330154419,3.09999990463257
"10712","2920830",5.9,0,0,70,0,7.13333336512248,6.40577486366556,6.44663746663701
"10713","2920859",6.4,0,0,17,0,6.40000009536743,6.25900003910065,6.40000009536743
"10714","2920956",5.3,0,1,37,0,5.30000019073486,5.4041178039476,5.30000019073486
"10715","2921072",6.4,0,0,21,0,6.40000009536743,6.43571438108172,6.40000009536743
"10716","2921159",5.4,0,0,88,0,6.29999995231628,6.07801947500799,6.44600003878276
"10717","2921302",8.5,0,0,30,13,8.55000007152557,7.37741909269746,8.64333340326945
"10718","2921409",1.9,3,4,8,0,1.89999997615814,3.31916664143403,1.89999997615814
"10719","2921532",5.7,0,0,35,0,5.5,5.63333320617676,5.4333332379659
"10720","2921713",6.9,0,0,28,1,6.55555555555556,6.86329366384991,6.71785716499601
"10721","2921738",6.7,0,0,37,0,6.54999995231628,6.54133330980937,6.74999984105428
"10722","2921778",7.2,0,0,43,1,7.24999988079071,7.30124999483426,7.16472781239724
"10723","2921801",6.1,0,0,117,0,5.89000000953674,5.82187495132287,5.76249992847443
"10724","2921802",5.6,0,6,152,0,5.89000000953674,5.83124993575944,5.28124994039536
"10725","2922030",5.7,0,0,10,0,5.69999980926514,6.02999982833862,5.69999980926514
"10726","2922186",5.7,0,1,23,0,5.4333332379659,5.61666650242276,5.69999980926514
"10727","2922187",2.3,4,1,0,0,2.29999995231628,2.29999995231628,2.29999995231628
"10728","2922203",6.4,0,5,312,0,6.40000009536743,6.56130950318442,6.59490197125603
"10729","2922477",5.7,0,3,114,0,5.69999980926514,5.90586142812471,7.01999998092651
"10730","2922500",6.6,0,0,27,0,6.59999990463257,6.27115380825141,5.22857134682792
"10731","2922539",6.7,0,0,64,0,6.19999996821086,6.42787498283008,6.69999980926514
"10732","2922569",7.5,0,0,27,0,7.40000009536743,6.53602532273337,7.40000009536743
"10733","2922582",6.8,0,0,2,0,6.42500019073486,6.80000019073486,6.55000019073486
"10734","2922616",4.3,0,7,18,0,4.30000019073486,4.39266671498617,4.57166680494944
"10735","2922701",7,0,0,5,0,7,7,7
"10736","2922809",6.4,0,1,51,0,6.40000009536743,6.32981257022378,6.40476184231894
"10737","2922897",5.5,0,2,15,0,6.04999995231628,5.97912580832281,6.33333333333333
"10738","2922900",6.6,0,0,57,1,6.04999995231628,5.96048507274571,6.33333333333333
"10739","2922983",7.9,0,0,52,35,6.94999992847443,6.94865333151006,7.01999998092651
"10740","2923021",5.9,0,0,2,0,5.85000014305115,5.90000009536743,5.90000009536743
"10741","2923140",7.4,0,0,50,1,6.83333333333333,6.93049600763572,7.43749988079071
"10742","2923144",6.7,0,0,4,0,6.5,6.69999980926514,6.59999990463257
"10743","2923283",5.4,0,5,36,0,6.70000004768372,5.73648151269665,5.3972222937478
"10744","2923365",6.4,0,0,26,0,6.89230772165152,5.95525956001924,7.04999995231628
"10745","2923377",5.9,0,0,23,0,6.27500009536743,6.40813094882218,6.37962969144185
"10746","2923384",6.5,0,1,27,0,6.5,6.44814813893939,6.5
"10747","2923390",7.1,0,0,40,0,6.63636363636364,6.68480652057098,6.67575751651417
"10748","2923421",5.7,0,4,35,0,5.69999980926514,5.39615367926084,5.69999980926514
"10749","2923479",5.8,0,2,36,0,5.80000019073486,5.80000019073486,5.80000019073486
"10750","2923514",7.7,0,0,2,3,7.69999980926514,7.69999980926514,7.69999980926514
"10751","2923639",4.3,0,25,3,0,5.06666660308838,4.29269858617631,5.05000019073486
"10752","2923647",4.5,0,20,27,0,4.90000009536743,6.67833333015442,5.38829788755863
"10753","2923680",7.6,0,0,5,92,6.09999990463257,7.56666656335195,6.09999990463257
"10754","2923725",7.1,0,0,42,0,7.09999990463257,6.47505309672004,7.00555552376641
"10755","2923730",7.9,0,0,2,3,7.90000009536743,6.63424241687312,7.90000009536743
"10756","2923789",6.6,0,0,9,0,6.73333342870076,6.6019616431002,6.24166667461395
"10757","2923799",7.1,0,0,47,2,6.88181818615307,6.65484416883229,7.19259253905298
"10758","2924041",8,0,0,1,7,8,8,8
"10759","2924124",6.4,0,0,41,1,6.83333333333333,6.35238403719132,6.40000009536743
"10760","2924188",7.6,0,0,39,19,7.63333320617676,6.88817961803039,6.69999992847443
"10761","2924236",2.7,0,18,2,0,2.70000004768372,3.86936509817366,2.70000004768372
"10762","2924355",5.7,0,0,25,0,5.71999998092651,5.86999988555908,5.69999980926514
"10763","2924366",5.9,0,1,8,0,5.70000001362392,5.83333341280619,5.99999996026357
"10764","2924542",6.9,0,0,8,0,6.90000009536743,6.90000009536743,6.90000009536743
"10765","2924556",5.7,0,2,34,0,5.86666663487752,6.07525220955408,5.89999993642171
"10766","2924846",6.6,0,0,9,0,6.59999990463257,6.59999990463257,6.59999990463257
"10767","2925138",6,0,0,22,0,6,6.08125004172325,6
"10768","2925174",4.6,0,6,2,0,4.59999990463257,4.91197908918063,5.06666660308838
"10769","2925204",7,0,0,46,0,6.97499990463257,6.70132135339685,6.96666666439601
"10770","2925254",4.1,0,52,6,0,4.09999990463257,4.31249994039536,4.09999990463257
"10771","2925382",5.7,0,1,52,0,5.69999998266047,6.304241075757,6.24805543488926
"10772","2925439",7.9,0,0,21,13,6.51249998807907,6.66738095169976,6.92083330949148
"10773","2925533",7.6,0,0,2,13,7.59999990463257,7.59999990463257,7.59999990463257
"10774","2925554",6.1,0,2,31,0,6.63749992847443,6.29743587170183,5.84999990463257
"10775","2925556",6.5,0,2,160,0,5.88333336512248,6.14503681520363,6.5
"10776","2925558",7.6,0,1,1,1,7.59999990463257,7.59999990463257,7.59999990463257
"10777","2925641",6.9,0,0,17,0,6.92500007152557,7.60000014305115,6.89666674137115
"10778","2925649",5.2,0,0,22,0,6.19999980926514,6.3838888221952,6.28333322207133
"10779","2925747",6.5,0,2,29,0,6.90000009536743,6.41999998092651,5.4611111746894
"10780","2925817",4.8,0,9,28,0,5.80000019073486,6.18341782492838,4.80000019073486
"10781","2925818",5.3,0,2,12,0,5.5,5.26979183405638,5.30000019073486
"10782","2925899",7.3,0,0,7,0,7.30000019073486,7.25555573569404,7.30000019073486
"10783","2925935",6.9,0,0,3,0,6.90000009536743,6.90000009536743,6.90000009536743
"10784","2926023",3,0,15,15,0,3,4.12380954765138,4.91309524717785
"10785","2926046",5.9,0,0,25,0,5.5,5.89434895956167,6.60000014305115
"10786","2926069",5.2,0,0,53,0,6.09999990463257,5.37333324750264,6.09999990463257
